2024-03-29 20:25:33,100,e5b64bd8, 2023-10-30, [한국인터넷진흥원] 2024년 지역 블록체인 기술혁신지원센터 구축 사업 모집 공고, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3205
2024-03-29 20:25:33,100,9d2b468a, 2023-11-08, [한국인터넷진흥원] 블록체인 수요공급자 협의체 ABLE 참여기업(수요, 공급) 모집 안내, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3213
2024-03-29 20:25:33,100,abe4c171, 2023-11-06, [한국인터넷진흥원] 2023년 블록체인 진흥주간 행사 개최(11.15~16), 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3210
2024-03-29 20:25:33,100,d5c40478, 2023-10-18, [한국인터넷진흥원] 2023 블록체인 진흥주간 취업컨설팅 지원자 모집 공고(~11.8, 기한연장), 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3201
2024-03-29 20:25:33,100,d8005443, 2023-09-11, [한국인터넷진흥원] 2023 블록체인 진흥주간 전시부스 참가기업 모집 공고(~9.22), 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3191
2024-03-29 20:25:33,100,a7e20f9d, 2023.09.04, [한국인터넷진흥원] 2024년도 블록체인 공공분야 집중확산사업 수요조사 안내, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3187
2024-03-29 20:25:33,100,bd0f8519, 2023.08.22, [한국인터넷진흥원] 2023년 블록체인 공공분야 지원사업 사업별 기자재 구매 계획 안내, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3174
2024-03-29 20:25:33,100,cf9a574b, 2023-08-07, [한국인터넷진흥원] 2023년 블록체인 공공분야 지원사업 사업별 용역계획 안내, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3167
2024-03-29 20:56:02,714,18c9c4cd, 2024-02-14, 「부산 블록체인 규제자유특구」 추가사업 발굴을 위한 수요조사 공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=284&boardtype=notice
2024-03-29 20:56:02,714,559cc57c, 2024-02-14, 「2024년 부산테크노파크 지원사업 설명회」 안내 공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=283&boardtype=notice
2024-03-29 20:56:02,714,c5451a88, 2023-03-14, 2023년 부산테크노파크 상반기 계약직 공개채용 공고(블록체인), 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=272&boardtype=notice
2024-03-29 20:56:02,714,181d6756, 2023-02-13, (TIPA) 2023년 포스트 규제자유특구 연계R&D 사업공고 및 설명회 개최 안내, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=268&boardtype=notice
2024-03-29 20:56:02,714,7e39ef1e, 2023-02-03, 부산광역시 「블록체인 역외기업 육성센터」입주기업 모집공고(변경), 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=267&boardtype=notice
2024-03-29 20:56:02,714,bfdbb6d8, 2022-10-25, [부산테크노파크] 부산광역시 지역 블록체인 기술혁신지원센터 입주기업 모집공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=264&boardtype=notice
2024-03-29 20:56:02,714,1f8f0424, 2022-09-29, [KISA] 2022년도 블록체인 유공 포상 계획 공고 안내(~10.21), 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=256&boardtype=notice
